article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc,article_idx,image_url,image_relative_path,in_home_feed,in_similar_items
0770381001,770381,ED Kajsa shorts,274,Shorts,Garment Lower body,1010001,All over pattern,9,Black,4,Dark,5,Black,1939,Woven bottoms,A,Ladieswear,1,Ladieswear,2,H&M+,1009,Trousers,"Shorts in a patterned weave with a high, elasticated paper bag waist and detachable tie belt. Side pockets, fly with a concealed zip, and short, wide legs.",73086,/images/077/0770381001.jpg,077/0770381001.jpg,False,True
0770383001,770383,ED Kelso HW shorts,274,Shorts,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1939,Woven bottoms,A,Ladieswear,1,Ladieswear,2,H&M+,1009,Trousers,"Shorts in an airy viscose weave. High waist with wide, covered elastication at the back, pleats at the top, diagonal side pockets and wide legs.",73087,/images/077/0770383001.jpg,077/0770383001.jpg,False,True
0770697001,770697,Mariah Cardigan,245,Cardigan,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,"Cardigan in a soft rib knit with dropped shoulders, long sleeves and no buttons.",73117,/images/077/0770697001.jpg,077/0770697001.jpg,False,True
0770768001,770768,Drogo,272,Trousers,Garment Lower body,1010017,Stripe,12,Light Beige,1,Dusty Light,11,Beige,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"Wide trousers woven in a striped viscose blend with a high paper bag waist with a small frill trim, pleats at the top and detachable tie belt. Zip fly and concealed hook-and-eye fastener, side pockets and straight legs.",73144,/images/077/0770768001.jpg,077/0770768001.jpg,False,True
0771005006,771005,Ophelia Brazilian Azalea,286,Underwear bottom,Underwear,1010016,Solid,43,Dark Red,4,Dark,18,Red,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Brazilian briefs in lace with a low waist, lined gusset and high cut at the back.",73186,/images/077/0771005006.jpg,077/0771005006.jpg,False,True
0771297002,771297,ZOEY racerback bikini top,298,Bikini top,Swimwear,1010016,Solid,9,Black,4,Dark,5,Black,8396,Ladies Sport Acc,S,Sport,26,Sport,5,Ladies H&M Sport,1019,Accessories,Fully lined bikini top with a racer back and wide elastic hem.,73263,/images/077/0771297002.jpg,077/0771297002.jpg,False,True
0771829002,771829,Noah cowl neck dress,254,Top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1610,Knitwear,A,Ladieswear,1,Ladieswear,6,Womens Casual,1003,Knitwear,"Calf-length dress in a soft knit containing some wool with a large, draped polo neck, dropped shoulders, ribbing at the cuffs and hem, and short slits in the sides.",73434,/images/077/0771829002.jpg,077/0771829002.jpg,True,False
0771829005,771829,Noah cowl neck dress,254,Top,Garment Upper body,1010010,Melange,7,Grey,2,Medium Dusty,12,Grey,1610,Knitwear,A,Ladieswear,1,Ladieswear,6,Womens Casual,1003,Knitwear,"Calf-length dress in a soft knit containing some wool with a large, draped polo neck, dropped shoulders, ribbing at the cuffs and hem, and short slits in the sides.",73437,/images/077/0771829005.jpg,077/0771829005.jpg,True,False
0771981002,771981,Nora,255,T-shirt,Garment Upper body,1010010,Melange,31,Light Orange,1,Dusty Light,3,Orange,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"T-shirt in soft cotton and modal jersey with a wide neckline, short sleeves with sewn-in turn-ups, and a rounded hem.",73465,/images/077/0771981002.jpg,077/0771981002.jpg,False,True
0771981005,771981,Nora,255,T-shirt,Garment Upper body,1010017,Stripe,10,White,3,Light,9,White,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"T-shirt in soft cotton and modal jersey with a wide neckline, short sleeves with sewn-in turn-ups, and a rounded hem.",73467,/images/077/0771981005.jpg,077/0771981005.jpg,False,True
0771981008,771981,Nora,255,T-shirt,Garment Upper body,1010016,Solid,13,Beige,2,Medium Dusty,1,Mole,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"T-shirt in soft cotton and modal jersey with a wide neckline, short sleeves with sewn-in turn-ups, and a rounded hem.",73469,/images/077/0771981008.jpg,077/0771981008.jpg,False,True
0772005001,772005,Tilly.,255,T-shirt,Garment Upper body,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Short-sleeved cotton jersey top in a relaxed fit with a slightly wider neckline and a rounded hem.,73475,/images/077/0772005001.jpg,077/0772005001.jpg,False,True
0772005003,772005,Tilly.,255,T-shirt,Garment Upper body,1010001,All over pattern,32,Orange,2,Medium Dusty,3,Orange,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Short-sleeved cotton jersey top in a relaxed fit with a slightly wider neckline and a rounded hem.,73476,/images/077/0772005003.jpg,077/0772005003.jpg,False,True
0772005004,772005,Tilly.,255,T-shirt,Garment Upper body,1010017,Stripe,22,Yellow,2,Medium Dusty,8,Yellow,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Short-sleeved cotton jersey top in a relaxed fit with a slightly wider neckline and a rounded hem.,73477,/images/077/0772005004.jpg,077/0772005004.jpg,False,True
0772005005,772005,Tilly.,255,T-shirt,Garment Upper body,1010001,All over pattern,11,Off White,3,Light,9,White,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Short-sleeved cotton jersey top in a relaxed fit with a slightly wider neckline and a rounded hem.,73478,/images/077/0772005005.jpg,077/0772005005.jpg,False,True
0772005006,772005,Tilly.,255,T-shirt,Garment Upper body,1010016,Solid,43,Dark Red,4,Dark,18,Red,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Short-sleeved cotton jersey top in a relaxed fit with a slightly wider neckline and a rounded hem.,73479,/images/077/0772005006.jpg,077/0772005006.jpg,False,True
0772005007,772005,Tilly.,255,T-shirt,Garment Upper body,1010001,All over pattern,33,Dark Orange,2,Medium Dusty,13,Brown,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Short-sleeved cotton jersey top in a relaxed fit with a slightly wider neckline and a rounded hem.,73480,/images/077/0772005007.jpg,077/0772005007.jpg,False,True
0772005008,772005,Tilly.,255,T-shirt,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Short-sleeved cotton jersey top in a relaxed fit with a slightly wider neckline and a rounded hem.,73481,/images/077/0772005008.jpg,077/0772005008.jpg,False,True
0772005009,772005,Tilly.,255,T-shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Short-sleeved cotton jersey top in a relaxed fit with a slightly wider neckline and a rounded hem.,73482,/images/077/0772005009.jpg,077/0772005009.jpg,True,True
0772005016,772005,Tilly.,255,T-shirt,Garment Upper body,1010016,Solid,21,Light Yellow,3,Light,8,Yellow,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Short-sleeved cotton jersey top in a relaxed fit with a slightly wider neckline and a rounded hem.,73483,/images/077/0772005016.jpg,077/0772005016.jpg,False,True
0772005017,772005,Tilly.,255,T-shirt,Garment Upper body,1010017,Stripe,10,White,3,Light,9,White,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Short-sleeved cotton jersey top in a relaxed fit with a slightly wider neckline and a rounded hem.,73484,/images/077/0772005017.jpg,077/0772005017.jpg,False,True
0772031001,772031,LS blossom Bandeau,298,Bikini top,Swimwear,1010016,Solid,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"LOVE STORIES x H&M. Strapless, velour bandeau bikini top with a tie detail at the front and lined, lightly padded cups that shape the bust. Concealed silicone trim at the top, side support and a fastener at the back.",73492,/images/077/0772031001.jpg,077/0772031001.jpg,False,True
0772032001,772032,LS Blossom Tanga,59,Swimwear bottom,Swimwear,1010016,Solid,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"LOVE STORIES x H&M. Low-waisted bikini bottoms in velour with a glittery elastic waistband, narrow sides and a high-cut back. Lined.",73493,/images/077/0772032001.jpg,077/0772032001.jpg,False,True
0772349008,772349,Glamping.(1),274,Shorts,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Short shorts in lightweight sweatshirt fabric with an elasticated, drawstring jersey waistband, side pockets and rounded hems.",73560,/images/077/0772349008.jpg,077/0772349008.jpg,False,False
0772349009,772349,Glamping.,274,Shorts,Garment Lower body,1010001,All over pattern,9,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Short shorts in lightweight sweatshirt fabric with an elasticated, drawstring jersey waistband, side pockets and rounded hems.",73561,/images/077/0772349009.jpg,077/0772349009.jpg,False,False
0772551002,772551,Tilda.,258,Blouse,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Short-sleeved blouse in woven fabric with a collar, concealed buttons down the front, a yoke with a pleat at the back, and a gently rounded hem.",73607,/images/077/0772551002.jpg,077/0772551002.jpg,False,True
0772771001,772771,Love Boat Triangle Top,298,Bikini top,Swimwear,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Lined triangle bikini top with removable inserts that shape the bust and provide good support. Narrow, adjustable straps that can be fastened in different ways, an elastic hem and a metal fastener at the back.",73658,/images/077/0772771001.jpg,077/0772771001.jpg,False,True
0772772001,772772,Love Boat Cheeky Brief,59,Swimwear bottom,Swimwear,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined bikini bottoms with a mid, elasticated waist and cutaway coverage at the back.",73659,/images/077/0772772001.jpg,077/0772772001.jpg,False,True
0772773001,772773,Brody,255,T-shirt,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Fitted top in organic cotton soft jersey with a V-neck and short sleeves.,73660,/images/077/0772773001.jpg,077/0772773001.jpg,False,True
0772773002,772773,Brody,255,T-shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Fitted top in organic cotton soft jersey with a V-neck and short sleeves.,73661,/images/077/0772773002.jpg,077/0772773002.jpg,False,True
0772773004,772773,Brody,255,T-shirt,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Fitted top in organic cotton soft jersey with a V-neck and short sleeves.,73662,/images/077/0772773004.jpg,077/0772773004.jpg,False,True
0772864001,772864,LS Charlie Tie Swimsuit,57,Swimsuit,Swimwear,1010001,All over pattern,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,LOVE STORIES x H&M. V-neck swimsuit with tie-top shoulder straps and lightly padded cups with removable inserts that shape the bust. V-neck at the back and a narrow belt that accentuates the waist. Lined.,73691,/images/077/0772864001.jpg,077/0772864001.jpg,False,True
0772902001,772902,Haze LS,254,Top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,Short polo-neck top in viscose jersey with long sleeves.,73698,/images/077/0772902001.jpg,077/0772902001.jpg,True,True
0772902002,772902,Haze LS,254,Top,Garment Upper body,1010016,Solid,31,Light Orange,1,Dusty Light,3,Orange,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,Short polo-neck top in viscose jersey with long sleeves.,73699,/images/077/0772902002.jpg,077/0772902002.jpg,True,True
0772902003,772902,Haze LS,254,Top,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,Short polo-neck top in viscose jersey with long sleeves.,73700,/images/077/0772902003.jpg,077/0772902003.jpg,False,True
0772902004,772902,Haze LS,254,Top,Garment Upper body,1010017,Stripe,9,Black,4,Dark,5,Black,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,Short polo-neck top in viscose jersey with long sleeves.,73701,/images/077/0772902004.jpg,077/0772902004.jpg,True,True
0772902005,772902,Haze LS,254,Top,Garment Upper body,1010016,Solid,13,Beige,2,Medium Dusty,11,Beige,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,Short polo-neck top in viscose jersey with long sleeves.,73702,/images/077/0772902005.jpg,077/0772902005.jpg,False,True
0772902010,772902,Haze LS,254,Top,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,Short polo-neck top in viscose jersey with long sleeves.,73703,/images/077/0772902010.jpg,077/0772902010.jpg,False,True
0772902011,772902,Haze LS,254,Top,Garment Upper body,1010016,Solid,61,Light Purple,1,Dusty Light,6,Lilac Purple,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,Short polo-neck top in viscose jersey with long sleeves.,73704,/images/077/0772902011.jpg,077/0772902011.jpg,False,True
0772902013,772902,Haze LS,254,Top,Garment Upper body,1010017,Stripe,8,Dark Grey,4,Dark,12,Grey,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,Short polo-neck top in viscose jersey with long sleeves.,73705,/images/077/0772902013.jpg,077/0772902013.jpg,False,True
0772902015,772902,Haze LS,254,Top,Garment Upper body,1010016,Solid,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,Short polo-neck top in viscose jersey with long sleeves.,73706,/images/077/0772902015.jpg,077/0772902015.jpg,False,True
0773075005,773075,Bellora,259,Shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"Shirt in a linen weave with a collar, buttons down the front and a yoke at the back. Long sleeves with wide, buttoned cuffs, and a rounded hem.",73737,/images/077/0773075005.jpg,077/0773075005.jpg,True,False
0773461001,773461,S Lidon Long Bandeau Top,298,Bikini top,Swimwear,1010016,Solid,9,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,Lined bandeau bikini top with a concealed silicone trim at the top and lightly padded cups with removable inserts.,73780,/images/077/0773461001.jpg,077/0773461001.jpg,False,True
0773462001,773462,S Lidon Cheeky V-brief,59,Swimwear bottom,Swimwear,1010016,Solid,9,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined bikini bottoms with a low, V-shaped waist and cutaway coverage at the back.",73782,/images/077/0773462001.jpg,077/0773462001.jpg,False,True
0773462002,773462,S Lidon Cheeky V-brief,59,Swimwear bottom,Swimwear,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined bikini bottoms with a low, V-shaped waist and cutaway coverage at the back.",73783,/images/077/0773462002.jpg,077/0773462002.jpg,False,True
0773463001,773463,Margret dress,265,Dress,Garment Full body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy,"Short, V-neck dress in jersey crêpe with a tie belt at the waist and short, frilled sleeves with overlocked edges.",73784,/images/077/0773463001.jpg,077/0773463001.jpg,False,True
0773463002,773463,Margret dress,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy,"Short, V-neck dress in jersey crêpe with a tie belt at the waist and short, frilled sleeves with overlocked edges.",73785,/images/077/0773463002.jpg,077/0773463002.jpg,False,True
0773463003,773463,Margret dress,265,Dress,Garment Full body,1010001,All over pattern,12,Light Beige,1,Dusty Light,11,Beige,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy,"Short, V-neck dress in jersey crêpe with a tie belt at the waist and short, frilled sleeves with overlocked edges.",73786,/images/077/0773463003.jpg,077/0773463003.jpg,False,True
0773522001,773522,Tequila woven,274,Shorts,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1723,Shorts,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1025,Shorts,"Short, 5-pocket shorts in stretch twill with a regular waist, zip fly and button, and sewn-in turn-ups at the hems.",73797,/images/077/0773522001.jpg,077/0773522001.jpg,False,True
0773602001,773602,Marilyn,253,Vest top,Garment Upper body,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,Sleeveless top in satin with lace details and a deep V-neck front and back.,73799,/images/077/0773602001.jpg,077/0773602001.jpg,False,True
0773602002,773602,Marilyn,253,Vest top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,Sleeveless top in satin with lace details and a deep V-neck front and back.,73800,/images/077/0773602002.jpg,077/0773602002.jpg,False,True
0773719001,773719,Maltese trow on cardigan,245,Cardigan,Garment Upper body,1010010,Melange,6,Light Grey,1,Dusty Light,12,Grey,1610,Knitwear,A,Ladieswear,1,Ladieswear,6,Womens Casual,1003,Knitwear,"Long cardigan in a soft knit with dropped shoulders, front pockets and slits in the sides. No buttons.",73806,/images/077/0773719001.jpg,077/0773719001.jpg,False,True
0773955001,773955,Monica,258,Blouse,Garment Upper body,1010001,All over pattern,12,Light Beige,1,Dusty Light,11,Beige,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"Blouse in a viscose weave with a V-neck, buttons down the front, long sleeves with narrow, buttoned cuffs and a peplum.",73863,/images/077/0773955001.jpg,077/0773955001.jpg,True,False
0773989001,773989,Flirt mini,252,Sweater,Garment Upper body,1010010,Melange,13,Beige,2,Medium Dusty,11,Beige,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,"Jumper in a soft rib knit containing some wool with a turtle neck, long raglan sleeves and ribbing at the cuffs and hem. The polyester content of the jumper is recycled.",73871,/images/077/0773989001.jpg,077/0773989001.jpg,False,False
0774003001,774003,Missy wide trouser,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1717,Trouser,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1009,Trousers,"Trousers in woven fabric with a high waist, detachable belt, concealed zip in one side, side pockets and straight, wide legs with creases.",73872,/images/077/0774003001.jpg,077/0774003001.jpg,False,True
0774039002,774039,Sport HAVANA tights,273,Leggings/Tights,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,Sports tights in fast-drying functional fabric with a wide panel at the waist for best fit over the tummy.,73897,/images/077/0774039002.jpg,077/0774039002.jpg,False,True
0774106001,774106,DREW SKIRT,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,"Short, flared skirt in imitation leather with a visible zip at the back. Unlined.",73928,/images/077/0774106001.jpg,077/0774106001.jpg,False,True
0774148001,774148,Uno Paperbag Skirt,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,"Short skirt in a soft weave with a high waist and sewn-in belt with metal D-rings. Side pockets, pleats front and back and a concealed zip and button at the back.",73942,/images/077/0774148001.jpg,077/0774148001.jpg,True,False
0774546002,774546,S Simple Life Triangle Top,298,Bikini top,Swimwear,1010016,Solid,9,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Triangle bikini top with removable inserts, lined triangular cups that give the bust a natural shape and light support, and narrow shoulder straps that cross and tie at the back. Wide elastication at the hem.",74010,/images/077/0774546002.jpg,077/0774546002.jpg,False,True
0775313001,775313,Pia,253,Vest top,Garment Upper body,1010016,Solid,11,Off White,1,Dusty Light,9,White,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,Short top in ribbed jersey made from a viscose blend with narrow shoulder straps.,74140,/images/077/0775313001.jpg,077/0775313001.jpg,False,True
0775313002,775313,Pia,253,Vest top,Garment Upper body,1010016,Solid,22,Yellow,2,Medium Dusty,8,Yellow,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,Short top in ribbed jersey made from a viscose blend with narrow shoulder straps.,74141,/images/077/0775313002.jpg,077/0775313002.jpg,False,True
0775328001,775328,Villi Body,254,Top,Garment Upper body,1010001,All over pattern,9,Black,4,Dark,5,Black,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,Sleeveless V-neck body in soft jersey with adjustable spaghetti shoulder straps and concealed press-studs at the crotch.,74144,/images/077/0775328001.jpg,077/0775328001.jpg,False,False
0775345001,775345,Beatrix tip waist,67,Belt,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3509,Belts,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Belt in imitation leather with a metal buckle and metal-covered belt tip.,74150,/images/077/0775345001.jpg,077/0775345001.jpg,False,True
0775382001,775382,Stella treggings (W),272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,2031,Woven bottoms,A,Ladieswear,1,Ladieswear,8,Mama,1009,Trousers,Treggings in stretch twill with fake front pockets and real back pockets. Wide ribbing at the waist for best fit over the tummy.,74155,/images/077/0775382001.jpg,077/0775382001.jpg,True,False
0775388001,775388,Breezer horsebit hip,67,Belt,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3509,Belts,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Belt in grained imitation leather with a metal buckle. Width approx. 2.2 cm.,74157,/images/077/0775388001.jpg,077/0775388001.jpg,False,True
0775388004,775388,Breezer horsebit hip,67,Belt,Accessories,1010016,Solid,17,Yellowish Brown,2,Medium Dusty,13,Brown,3509,Belts,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Belt in grained imitation leather with a metal buckle. Width approx. 2.2 cm.,74158,/images/077/0775388004.jpg,077/0775388004.jpg,False,True
0775856001,775856,ED Tiblisi trs Petite,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1939,Woven bottoms,A,Ladieswear,1,Ladieswear,2,H&M+,1009,Trousers,"Trousers in woven fabric with a high paper bag waist, side pockets, detachable tie belt and tapered legs.",74231,/images/077/0775856001.jpg,077/0775856001.jpg,False,True
0775868002,775868,Flirty Marit ringpack,79,Ring,Accessories,1010016,Solid,3,Silver,3,Light,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Rings in various designs. Two smooth and eight with various decorations.,74233,/images/077/0775868002.jpg,077/0775868002.jpg,False,True
0775996010,775996,Alex sweater,252,Sweater,Garment Upper body,1010016,Solid,22,Yellow,2,Medium Dusty,8,Yellow,1610,Knitwear,A,Ladieswear,1,Ladieswear,6,Womens Casual,1003,Knitwear,"Boxy-style jumper in a soft knit containing some wool with a round neck, dropped shoulders and long sleeves. Ribbing around the neckline, cuffs and hem.",74246,/images/077/0775996010.jpg,077/0775996010.jpg,False,True
0776237004,776237,Shake it in Balconette,298,Bikini top,Swimwear,1010017,Stripe,9,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Lined balconette bikini top with underwired, padded cups that lift and shape the bust. Silicone trim at the hem, detachable, adjustable shoulder straps, side support and a metal fastener at the back.",74286,/images/077/0776237004.jpg,077/0776237004.jpg,False,True
0776237010,776237,Shake it in Balconette,298,Bikini top,Swimwear,1010017,Stripe,9,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Lined balconette bikini top with underwired, padded cups that lift and shape the bust. Silicone trim at the hem, detachable, adjustable shoulder straps, side support and a metal fastener at the back.",74289,/images/077/0776237010.jpg,077/0776237010.jpg,False,True
0776861001,776861,Danny Push up bra,298,Bikini top,Swimwear,1010016,Solid,9,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Non-wired bikini top with a tie detail at the front and moulded, padded cups for a larger bust and fuller cleavage. Adjustable shoulder straps and an adjustable fastening at the back.",74439,/images/077/0776861001.jpg,077/0776861001.jpg,False,True
0777038002,777038,Bono NW slim denim,272,Trousers,Garment Lower body,1010023,Denim,73,Dark Blue,2,Medium Dusty,2,Blue,1948,Trousers & Skirt,A,Ladieswear,1,Ladieswear,18,Womens Trend,1009,Trousers,"5-pocket, ankle-length jeans in washed slightly stretch denim with a high waist, zip fly and button and tapered legs.",74490,/images/077/0777038002.jpg,077/0777038002.jpg,False,True
0777043001,777043,Glow Cheeky Tanga,59,Swimwear bottom,Swimwear,1010016,Solid,9,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined bikini bottoms with a mid waist, gathered elastication at the sides and cutaway coverage at the back.",74494,/images/077/0777043001.jpg,077/0777043001.jpg,False,True
0777043002,777043,Glow Cheeky Tanga,59,Swimwear bottom,Swimwear,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined bikini bottoms with a mid waist, gathered elastication at the sides and cutaway coverage at the back.",74495,/images/077/0777043002.jpg,077/0777043002.jpg,False,True
