query_customer_idx,similar_customer_idx,rank,similarity_score,query_top_garment_groups,similar_top_garment_groups,common_garment_groups,query_top_sections,similar_top_sections,common_sections
1114704,1160670,10,0.6226723790168762,Jersey Basic | Knitwear | Blouses | Jersey Fancy | Trousers,Dresses Ladies | Knitwear | Blouses | Outdoor | Accessories,Knitwear | Blouses,Divided Basics | Womens Everyday Basics | Womens Everyday Collection | Womens Trend | Divided Collection,Womens Everyday Collection | Womens Casual | Womens Trend | Womens Jackets | Womens Big accessories,Womens Everyday Collection | Womens Trend
1218201,334067,1,0.7106328010559082,Blouses | Dresses Ladies | Jersey Fancy | Knitwear | Outdoor,Blouses | Dresses Ladies | Jersey Fancy | Trousers | Knitwear,Blouses | Dresses Ladies | Jersey Fancy | Knitwear,Womens Everyday Collection | Divided Collection | Womens Tailoring | Womens Casual | Womens Jackets,Womens Everyday Collection | Divided Collection | Divided Projects | Womens Casual | Womens Trend,Womens Everyday Collection | Divided Collection | Womens Casual
1218201,938014,2,0.6962335705757141,Blouses | Dresses Ladies | Jersey Fancy | Knitwear | Outdoor,Blouses | Dresses Ladies | Jersey Fancy | Skirts | Knitwear,Blouses | Dresses Ladies | Jersey Fancy | Knitwear,Womens Everyday Collection | Divided Collection | Womens Tailoring | Womens Casual | Womens Jackets,Womens Everyday Collection | Divided Collection | Divided Projects | Womens Tailoring | Womens Casual,Womens Everyday Collection | Divided Collection | Womens Tailoring | Womens Casual
1218201,44146,3,0.6880407929420471,Blouses | Dresses Ladies | Jersey Fancy | Knitwear | Outdoor,Dresses Ladies | Skirts | Blouses | Trousers | Shoes,Blouses | Dresses Ladies,Womens Everyday Collection | Divided Collection | Womens Tailoring | Womens Casual | Womens Jackets,Womens Everyday Collection | Divided Collection | Divided Projects | Divided Selected | Womens Shoes,Womens Everyday Collection | Divided Collection
1218201,437029,4,0.6836526989936829,Blouses | Dresses Ladies | Jersey Fancy | Knitwear | Outdoor,Dresses Ladies | Jersey Fancy | Blouses | Knitwear | Unknown,Blouses | Dresses Ladies | Jersey Fancy | Knitwear,Womens Everyday Collection | Divided Collection | Womens Tailoring | Womens Casual | Womens Jackets,Womens Everyday Collection | Divided Collection | Divided Projects | Womens Tailoring | Womens Casual,Womens Everyday Collection | Divided Collection | Womens Tailoring | Womens Casual
1218201,550166,5,0.6802374124526978,Blouses | Dresses Ladies | Jersey Fancy | Knitwear | Outdoor,Dresses Ladies | Blouses | Knitwear | Trousers | Outdoor,Blouses | Dresses Ladies | Knitwear | Outdoor,Womens Everyday Collection | Divided Collection | Womens Tailoring | Womens Casual | Womens Jackets,Womens Everyday Collection | Divided Collection | Womens Tailoring | Womens Casual | Divided Projects,Womens Everyday Collection | Divided Collection | Womens Tailoring | Womens Casual
1218201,1076016,6,0.6709268093109131,Blouses | Dresses Ladies | Jersey Fancy | Knitwear | Outdoor,Blouses | Jersey Fancy | Dresses Ladies | Knitwear | Skirts,Blouses | Dresses Ladies | Jersey Fancy | Knitwear,Womens Everyday Collection | Divided Collection | Womens Tailoring | Womens Casual | Womens Jackets,Divided Collection | Womens Everyday Collection | Womens Tailoring | Divided Projects | Womens Everyday Basics,Womens Everyday Collection | Divided Collection | Womens Tailoring
1218201,1263369,7,0.6695669889450073,Blouses | Dresses Ladies | Jersey Fancy | Knitwear | Outdoor,Jersey Fancy | Dresses Ladies | Blouses | Trousers | Knitwear,Blouses | Dresses Ladies | Jersey Fancy | Knitwear,Womens Everyday Collection | Divided Collection | Womens Tailoring | Womens Casual | Womens Jackets,Womens Everyday Collection | Divided Collection | Womens Tailoring | Womens Casual | Divided Selected,Womens Everyday Collection | Divided Collection | Womens Tailoring | Womens Casual
1218201,1246193,8,0.6682042479515076,Blouses | Dresses Ladies | Jersey Fancy | Knitwear | Outdoor,Blouses | Trousers | Knitwear | Jersey Fancy | Dresses Ladies,Blouses | Dresses Ladies | Jersey Fancy | Knitwear,Womens Everyday Collection | Divided Collection | Womens Tailoring | Womens Casual | Womens Jackets,Womens Everyday Collection | Divided Collection | Womens Casual | Womens Tailoring | Divided Projects,Womens Everyday Collection | Divided Collection | Womens Tailoring | Womens Casual
1218201,196755,9,0.6679763197898865,Blouses | Dresses Ladies | Jersey Fancy | Knitwear | Outdoor,Jersey Fancy | Dresses Ladies | Blouses | Knitwear | Trousers,Blouses | Dresses Ladies | Jersey Fancy | Knitwear,Womens Everyday Collection | Divided Collection | Womens Tailoring | Womens Casual | Womens Jackets,Womens Everyday Collection | Divided Collection | Womens Tailoring | Womens Casual | Womens Shoes,Womens Everyday Collection | Divided Collection | Womens Tailoring | Womens Casual
1218201,577640,10,0.6626467704772949,Blouses | Dresses Ladies | Jersey Fancy | Knitwear | Outdoor,Dresses Ladies | Blouses | Knitwear | Jersey Fancy | Jersey Basic,Blouses | Dresses Ladies | Jersey Fancy | Knitwear,Womens Everyday Collection | Divided Collection | Womens Tailoring | Womens Casual | Womens Jackets,Womens Everyday Collection | Divided Collection | Divided Projects | Womens Jackets | Womens Shoes,Womens Everyday Collection | Divided Collection | Womens Jackets
1234000,196755,1,0.695665717124939,Jersey Fancy | Knitwear | Accessories | Dresses Ladies | Blouses,Jersey Fancy | Dresses Ladies | Blouses | Knitwear | Trousers,Jersey Fancy | Knitwear | Dresses Ladies | Blouses,Divided Collection | Womens Everyday Collection | Divided Projects | Womens Small accessories | H&M+,Womens Everyday Collection | Divided Collection | Womens Tailoring | Womens Casual | Womens Shoes,Divided Collection | Womens Everyday Collection
1234000,893111,2,0.6893821358680725,Jersey Fancy | Knitwear | Accessories | Dresses Ladies | Blouses,Skirts,,Divided Collection | Womens Everyday Collection | Divided Projects | Womens Small accessories | H&M+,Divided Collection,Divided Collection
1234000,350375,3,0.6806340217590332,Jersey Fancy | Knitwear | Accessories | Dresses Ladies | Blouses,Jersey Fancy | Jersey Basic | Dresses Ladies | Blouses | Knitwear,Jersey Fancy | Knitwear | Dresses Ladies | Blouses,Divided Collection | Womens Everyday Collection | Divided Projects | Womens Small accessories | H&M+,Divided Collection | Womens Everyday Collection | Divided Basics | Divided Selected | Womens Casual,Divided Collection | Womens Everyday Collection
1234000,227684,4,0.6777692437171936,Jersey Fancy | Knitwear | Accessories | Dresses Ladies | Blouses,Accessories,Accessories,Divided Collection | Womens Everyday Collection | Divided Projects | Womens Small accessories | H&M+,Womens Small accessories | Divided Accessories,Womens Small accessories
1234000,186642,5,0.676375150680542,Jersey Fancy | Knitwear | Accessories | Dresses Ladies | Blouses,Jersey Fancy | Dresses Ladies | Outdoor | Special Offers | Knitwear,Jersey Fancy | Knitwear | Dresses Ladies,Divided Collection | Womens Everyday Collection | Divided Projects | Womens Small accessories | H&M+,Divided Projects | Divided Collection | Womens Tailoring | Womens Trend,Divided Collection | Divided Projects
1234000,980342,6,0.6679118871688843,Jersey Fancy | Knitwear | Accessories | Dresses Ladies | Blouses,Skirts,,Divided Collection | Womens Everyday Collection | Divided Projects | Womens Small accessories | H&M+,Divided Collection,Divided Collection
1234000,48358,7,0.6661713719367981,Jersey Fancy | Knitwear | Accessories | Dresses Ladies | Blouses,Jersey Fancy | Dresses Ladies | Knitwear | Trousers | Blouses,Jersey Fancy | Knitwear | Dresses Ladies | Blouses,Divided Collection | Womens Everyday Collection | Divided Projects | Womens Small accessories | H&M+,Divided Collection | Womens Everyday Collection | Divided Projects | Divided Selected | Womens Premium,Divided Collection | Womens Everyday Collection | Divided Projects
1234000,884603,8,0.6436251401901245,Jersey Fancy | Knitwear | Accessories | Dresses Ladies | Blouses,Outdoor | Knitwear,Knitwear,Divided Collection | Womens Everyday Collection | Divided Projects | Womens Small accessories | H&M+,Womens Jackets | Womens Casual,
1234000,1269284,9,0.6429624557495117,Jersey Fancy | Knitwear | Accessories | Dresses Ladies | Blouses,Accessories,Accessories,Divided Collection | Womens Everyday Collection | Divided Projects | Womens Small accessories | H&M+,Divided Accessories,
1234000,351128,10,0.6380094289779663,Jersey Fancy | Knitwear | Accessories | Dresses Ladies | Blouses,Accessories | Dresses Ladies | Jersey Fancy | Knitwear | Dressed,Jersey Fancy | Knitwear | Accessories | Dresses Ladies,Divided Collection | Womens Everyday Collection | Divided Projects | Womens Small accessories | H&M+,Womens Small accessories | Womens Trend | Womens Premium | Divided Collection | Womens Everyday Collection,Divided Collection | Womens Everyday Collection | Womens Small accessories
1284194,724732,1,0.6693733930587769,Jersey Fancy | Shoes | Dresses Ladies | Knitwear | Trousers,"Jersey Fancy | Trousers | Under-, Nightwear | Trousers Denim | Shoes",Jersey Fancy | Shoes | Trousers,Ladies H&M Sport | Womens Everyday Collection | Womens Tailoring | Womens Shoes | Ladies Denim,Womens Everyday Collection | Ladies Denim | Womens Shoes | Womens Tailoring | Divided Collection,Womens Everyday Collection | Womens Tailoring | Womens Shoes | Ladies Denim
1284194,1217771,2,0.6066522598266602,Jersey Fancy | Shoes | Dresses Ladies | Knitwear | Trousers,Jersey Fancy | Trousers | Jersey Basic | Knitwear | Dresses Ladies,Jersey Fancy | Dresses Ladies | Knitwear | Trousers,Ladies H&M Sport | Womens Everyday Collection | Womens Tailoring | Womens Shoes | Ladies Denim,Womens Everyday Collection | Ladies H&M Sport | Womens Casual | Womens Tailoring | Womens Everyday Basics,Ladies H&M Sport | Womens Everyday Collection | Womens Tailoring
1284194,594372,3,0.5907188653945923,Jersey Fancy | Shoes | Dresses Ladies | Knitwear | Trousers,Shoes,Shoes,Ladies H&M Sport | Womens Everyday Collection | Womens Tailoring | Womens Shoes | Ladies Denim,Womens Shoes,Womens Shoes
1284194,507557,4,0.5877282619476318,Jersey Fancy | Shoes | Dresses Ladies | Knitwear | Trousers,Shoes | Dresses Ladies | Jersey Fancy | Accessories | Outdoor,Jersey Fancy | Shoes | Dresses Ladies,Ladies H&M Sport | Womens Everyday Collection | Womens Tailoring | Womens Shoes | Ladies Denim,Womens Shoes | Womens Everyday Collection | Womens Big accessories | Divided Selected | Divided Collection,Womens Everyday Collection | Womens Shoes
1284194,213929,5,0.5860616564750671,Jersey Fancy | Shoes | Dresses Ladies | Knitwear | Trousers,Shoes | Jersey Fancy | Trousers | Knitwear | Unknown,Jersey Fancy | Shoes | Knitwear | Trousers,Ladies H&M Sport | Womens Everyday Collection | Womens Tailoring | Womens Shoes | Ladies Denim,Womens Everyday Collection | Womens Shoes | Womens Tailoring | Womens Trend | Ladies H&M Sport,Ladies H&M Sport | Womens Everyday Collection | Womens Tailoring | Womens Shoes
1284194,11121,6,0.5857143998146057,Jersey Fancy | Shoes | Dresses Ladies | Knitwear | Trousers,Blouses,,Ladies H&M Sport | Womens Everyday Collection | Womens Tailoring | Womens Shoes | Ladies Denim,Womens Trend,
1284194,1115813,7,0.5857142806053162,Jersey Fancy | Shoes | Dresses Ladies | Knitwear | Trousers,Blouses,,Ladies H&M Sport | Womens Everyday Collection | Womens Tailoring | Womens Shoes | Ladies Denim,Womens Trend,
1284194,429744,8,0.5826883316040039,Jersey Fancy | Shoes | Dresses Ladies | Knitwear | Trousers,Jersey Fancy | Trousers | Dresses Ladies | Accessories | Jersey Basic,Jersey Fancy | Dresses Ladies | Trousers,Ladies H&M Sport | Womens Everyday Collection | Womens Tailoring | Womens Shoes | Ladies Denim,Divided Collection | Womens Everyday Collection | Ladies H&M Sport | Womens Tailoring | Womens Everyday Basics,Ladies H&M Sport | Womens Everyday Collection | Womens Tailoring
1284194,48308,9,0.5818130373954773,Jersey Fancy | Shoes | Dresses Ladies | Knitwear | Trousers,Accessories | Shoes | Unknown | Jersey Fancy | Outdoor,Jersey Fancy | Shoes,Ladies H&M Sport | Womens Everyday Collection | Womens Tailoring | Womens Shoes | Ladies Denim,Womens Small accessories | Womens Big accessories | Womens Shoes | Ladies H&M Sport | Womens Everyday Collection,Ladies H&M Sport | Womens Everyday Collection | Womens Shoes
1284194,934355,10,0.5781109929084778,Jersey Fancy | Shoes | Dresses Ladies | Knitwear | Trousers,Outdoor,,Ladies H&M Sport | Womens Everyday Collection | Womens Tailoring | Womens Shoes | Ladies Denim,Divided Collection,
